id,title,price,mileage,highlight,overview
25040423.0,2022 Kia Sportage EX,Price unavailable*,11K miles,,"4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
25317189.0,2019 Volvo XC90 T6 Momentum,Price unavailable*,44K miles,,"19 city/26 hwy | 4-cyl, Turbo Supercharged, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
25317266.0,2021 Audi Q7 Premium Plus,"$41,998*",28K miles,,"19 city/23 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Brown |  | "
25079671.0,2021 Chevrolet Equinox Premier,Price unavailable*,9K miles,,"4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | White/Black |  | "
25344954.0,2021 Porsche Macan S,"$53,998*",19K miles,,"24 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Black |  | "
25516105.0,2019 Lexus NX 300 F-Sport,"$29,998*",47K miles,,"22 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Pearl/Red |  | "
25344606.0,2018 Honda Accord Touring,Price unavailable*,62K miles,,"29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
25626391.0,2023 Nissan Altima SV,Price unavailable*,21K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
25516036.0,2020 Mercedes-Benz CLA35 AMG,Price unavailable*,38K miles,,"23 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Red |  | "
24985404.0,2020 Ford Expedition Limited,Price unavailable*,34K miles,,"6-cyl, Turbo Gas, 3.5L | Four Wheel Drive | Automatic | Burgundy/Tan |  | "
25317398.0,2018 Chrysler Pacifica Touring Plus,"$21,998*",51K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Black/Black |  | "
25470346.0,2023 Toyota 4Runner TRD Off Road Premium,Price unavailable*,14K miles,,"6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | Red/Black |  | "
25079454.0,2021 Toyota Tundra SR5,Price unavailable*,35K miles,,"8-cyl, Gas, 5.7L | Rear Wheel Drive | Automatic | Black/Black |  | "
25079751.0,2019 Subaru Forester 2.5I Limited,"$27,998*",28K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
25516674.0,2023 Toyota Camry LE,"$26,998*",8K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Gray |  | "
25317258.0,2016 BMW 428 I,"$20,998*",43K miles,,"4-cyl, , 2.0L | Automatic | White/Black |  | "
23911312.0,2022 Acura TLX A-Spec,Price unavailable*,8K miles,,"22 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Red |  | "
